session_id,AnagramsOrder10,AvailOrder10,ELMOrder10,PowerOrder10,SESDOrder10,WeightOrder10,CredentialOrder10,MetaphorOrder10,StroopOrder10,WarmthOrder10
7609117,4,1,NA,5,3,NA,6,NA,2,7
7609132,4,5,1,3,2,NA,6,NA,7,8
7609152,6,9,5,1,3,7,10,8,4,2
7609159,5,9,10,1,8,7,2,6,4,3
7609168,10,1,5,4,6,9,3,8,7,2
7609184,2,3,5,9,1,7,4,8,6,10
7609222,7,6,3,1,5,NA,8,NA,4,2
7609223,1,9,5,8,3,6,4,7,10,2
7609225,5,4,8,2,1,NA,3,NA,7,6
7609241,2,3,5,4,6,NA,8,NA,7,1
7609245,5,8,1,7,6,NA,4,NA,2,3
7609325,5,10,9,8,6,2,7,1,3,4
7609326,5,4,1,9,3,6,8,7,2,10
7609328,1,4,5,2,7,8,6,9,3,10
7609355,9,10,6,5,2,8,1,7,3,4
7609392,8,7,1,10,4,6,2,5,9,3
7609415,3,1,9,8,4,6,10,5,2,7
7609447,9,10,6,1,5,3,2,4,8,7
7609468,6,2,3,7,5,NA,1,NA,8,4
7609469,5,6,3,7,1,NA,2,NA,8,4
7609482,6,4,7,1,10,2,5,3,8,9
7609509,10,7,1,8,9,5,3,6,4,2
7609571,8,10,5,9,1,7,3,6,2,4
7609574,8,6,3,9,1,5,10,4,2,7
7609592,5,6,7,3,1,9,2,10,4,8
7609675,4,5,3,8,9,6,10,7,2,1
7610031,2,5,7,6,10,9,4,8,1,3
7610148,7,1,3,5,4,10,6,9,2,8
7610232,10,9,8,4,1,5,3,6,2,7
7610427,8,1,3,7,6,9,5,10,4,2
7610545,7,6,8,5,3,10,2,9,1,4
7611382,7,3,4,9,1,5,8,6,10,2
7611489,8,10,9,6,2,5,3,4,1,7
7611549,5,6,NA,2,7,NA,3,NA,4,1
7611552,1,5,NA,6,4,NA,3,NA,2,7
7611554,6,7,NA,2,3,NA,4,NA,5,1
7611556,4,7,NA,2,6,NA,1,NA,5,3
7611557,5,2,NA,6,3,NA,1,NA,7,4
7611562,6,2,NA,4,7,NA,5,NA,3,1
7611565,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7611566,3,2,NA,1,7,NA,6,NA,4,5
7611567,1,7,NA,6,2,NA,4,NA,5,3
7611569,2,6,NA,1,7,NA,4,NA,5,3
7611571,7,5,NA,6,1,NA,2,NA,4,3
7611574,1,6,NA,3,4,NA,7,NA,5,2
7611584,4,3,NA,2,6,NA,5,NA,1,7
7611603,2,6,7,1,8,4,9,5,10,3
7611720,6,4,NA,3,7,NA,2,NA,1,5
7611724,NA,NA,NA,NA,2,NA,1,NA,NA,NA
7611740,1,7,NA,4,6,NA,3,NA,2,5
7611751,6,2,NA,3,1,NA,7,NA,4,5
7611760,2,8,5,6,1,4,9,3,7,10
7611765,2,5,10,7,1,8,4,9,6,3
7611771,5,9,2,6,1,8,4,7,3,10
7611780,2,6,NA,3,1,NA,4,NA,7,5
7611790,5,6,NA,3,1,NA,4,NA,7,2
7611797,3,6,NA,4,5,NA,2,NA,1,7
7611800,8,2,7,5,9,3,6,4,10,1
7611899,6,2,10,7,5,3,8,4,1,9
7611905,5,10,8,7,9,1,3,2,6,4
7611920,2,10,1,8,7,4,6,3,5,9
7611922,1,2,10,4,5,6,8,7,9,3
7611923,8,10,7,1,4,3,9,2,5,6
7611924,8,4,10,5,1,2,9,3,7,6
7611991,6,2,9,3,10,4,8,5,7,1
7612014,5,4,NA,3,7,NA,6,NA,1,2
7612019,2,7,6,10,8,4,9,5,1,3
7612031,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7612049,4,3,NA,2,1,NA,5,NA,6,7
7612100,6,1,8,7,2,10,3,9,4,5
7612107,4,10,5,1,9,7,8,6,2,3
7612148,10,5,9,2,6,8,4,7,1,3
7612241,3,2,9,8,1,5,7,6,4,10
7612291,8,4,6,7,5,NA,2,NA,1,3
7612305,5,6,1,9,4,3,8,2,7,10
7612308,6,7,1,5,10,2,4,3,8,9
7612315,3,7,5,10,4,1,8,2,9,6
7612318,5,4,3,2,10,7,9,6,8,1
7612354,9,10,1,7,3,5,2,4,8,6
7612375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7612443,4,5,2,3,8,9,7,10,6,1
7612446,5,3,10,7,6,2,9,1,4,8
7612450,3,2,1,10,4,9,6,8,5,7
7612538,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7612612,3,7,8,4,10,2,9,1,6,5
7612627,10,9,8,6,3,1,7,2,4,5
7612669,2,7,3,4,6,8,1,9,10,5
7612693,6,4,5,2,3,8,9,7,10,1
7612694,2,7,10,5,6,3,9,4,8,1
7612696,8,4,7,2,10,6,3,5,1,9
7612699,7,5,9,3,6,2,8,1,4,10
7612707,2,1,6,3,10,8,5,7,4,9
7612798,10,2,8,6,7,5,9,4,3,1
7612813,8,4,10,9,3,1,5,2,7,6
7612846,6,7,3,1,5,NA,2,NA,4,8
7612849,8,5,3,4,2,6,10,7,1,9
7612859,9,7,10,4,5,2,1,3,8,6
7612860,4,5,10,8,1,6,9,7,3,2
7612862,10,2,5,4,1,9,3,8,7,6
7612909,8,9,1,10,6,2,4,3,7,5
7612910,7,10,8,6,5,1,9,2,4,3
7612912,1,4,10,6,5,8,2,7,9,3
7612916,5,6,9,7,4,3,1,2,8,10
7612968,7,1,10,9,6,4,8,3,5,2
7612974,2,3,10,9,1,6,8,5,7,4
7613098,10,2,3,1,5,8,6,9,4,7
7613100,2,7,5,8,10,4,1,3,6,9
7613132,9,7,10,1,8,2,4,3,5,6
7613205,3,9,8,5,2,6,1,7,10,4
7613206,10,2,8,9,4,5,1,6,3,7
7613207,3,9,7,4,2,6,10,5,1,8
7613208,4,5,8,3,9,2,6,1,10,7
7613232,5,7,4,2,1,9,6,10,8,3
7613291,2,1,6,4,10,8,7,9,3,5
7613332,3,10,9,5,8,1,4,2,6,7
7613349,5,2,9,7,1,4,6,3,8,10
7613352,1,4,5,8,9,3,10,2,7,6
7613357,8,6,10,5,7,1,9,2,3,4
7613358,5,6,10,2,1,8,3,7,4,9
7613398,7,8,9,5,10,3,4,2,1,6
7613489,6,4,10,8,1,3,9,2,5,7
7613491,3,4,2,5,10,7,9,8,1,6
7613503,9,6,10,5,1,7,2,8,4,3
7613523,9,6,8,7,1,4,2,3,5,10
7613527,9,2,8,1,6,4,7,5,3,10
7613575,5,2,8,3,4,NA,6,NA,1,7
7613656,2,3,8,9,6,5,7,4,1,10
7613694,2,10,7,1,3,5,9,4,6,8
7613766,1,10,9,8,5,4,6,3,7,2
7613786,3,7,1,4,2,NA,6,NA,5,8
7613819,1,4,3,8,10,5,9,6,7,2
7613904,2,10,7,1,3,8,5,9,4,6
7613907,10,9,5,7,6,2,4,3,8,1
7616017,6,7,4,10,5,9,3,8,2,1
7616043,4,2,7,8,9,6,10,5,3,1
7616148,10,1,6,7,2,4,5,3,8,9
7616170,1,8,4,6,9,2,10,3,7,5
7616185,10,1,3,4,2,8,5,7,9,6
7616253,5,8,7,9,2,3,10,4,6,1
7616255,4,10,3,1,9,7,2,6,8,5
7616424,6,1,5,2,4,NA,3,NA,7,8
7616425,4,3,2,5,7,NA,1,NA,8,6
7616426,9,5,7,2,10,4,6,3,8,1
7616468,3,2,10,5,9,7,6,8,4,1
7616497,7,4,8,6,2,10,3,9,1,5
7616500,9,5,7,6,4,2,10,3,1,8
7616646,10,7,1,9,8,4,5,3,6,2
7616692,3,4,8,1,7,9,5,10,2,6
7616703,7,5,1,3,2,9,4,10,8,6
7616761,2,10,3,1,8,4,9,5,7,6
7616762,10,6,2,5,7,4,1,3,9,8
7616837,4,7,8,9,10,2,6,3,5,1
7616901,4,3,NA,5,6,NA,7,NA,2,1
7616905,6,1,NA,3,5,NA,4,NA,7,2
7616907,7,6,NA,5,3,NA,4,NA,2,1
7616908,6,3,NA,5,4,NA,1,NA,7,2
7616909,3,6,NA,7,4,NA,1,NA,2,5
7616912,3,NA,NA,NA,2,NA,NA,NA,NA,1
7616914,1,7,NA,5,2,NA,4,NA,6,3
7616915,2,1,NA,7,4,NA,3,NA,5,6
7616921,2,3,NA,1,5,NA,4,NA,6,7
7616922,1,3,NA,4,2,NA,5,NA,7,6
7616925,NA,3,NA,NA,NA,NA,1,NA,NA,2
7616926,3,2,NA,NA,4,NA,1,NA,5,6
7616928,3,5,NA,4,2,NA,1,NA,7,6
7616929,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7616931,1,3,NA,6,2,NA,7,NA,5,4
7616933,6,7,NA,5,1,NA,3,NA,4,2
7616938,3,6,NA,5,4,NA,2,NA,1,7
7616949,6,7,NA,2,3,NA,4,NA,5,1
7616950,4,5,NA,2,1,NA,3,NA,NA,NA
7616969,NA,2,NA,NA,1,NA,3,NA,NA,NA
7616988,8,7,5,3,4,9,2,10,6,1
7616993,5,9,8,10,4,2,7,1,6,3
7616995,1,2,9,10,6,5,8,4,7,3
7617010,6,1,NA,4,3,NA,7,NA,5,2
7617011,4,1,NA,2,7,NA,5,NA,6,3
7617089,6,1,NA,2,7,NA,3,NA,5,4
7617102,5,6,NA,7,1,NA,3,NA,4,2
7617142,1,7,6,8,10,3,2,4,9,5
7617145,1,3,10,9,5,7,4,6,8,2
7617146,1,3,8,4,2,9,7,10,6,5
7617282,1,2,NA,7,6,NA,3,NA,4,5
7617308,2,4,NA,7,3,NA,6,NA,5,1
7617321,1,4,NA,3,5,NA,2,NA,6,7
7617353,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
7617361,3,4,NA,5,1,NA,2,NA,NA,NA
7617364,3,1,NA,6,2,NA,4,NA,5,7
7624260,6,10,9,1,2,3,7,4,5,8
7624350,3,2,8,5,6,9,1,10,4,7
7624529,1,6,4,NA,3,NA,2,NA,5,7
7624548,5,8,2,10,6,4,7,3,9,1
7624691,5,1,7,2,6,10,8,9,4,3
7625166,7,6,4,5,8,10,1,9,3,2
7625268,2,1,8,5,6,10,4,9,7,3
7625274,7,10,6,1,3,4,2,5,9,8
7625507,6,4,5,7,3,8,2,9,1,10
7625515,1,2,5,NA,NA,NA,NA,NA,3,4
7625637,10,1,5,3,4,7,9,6,2,8
7625780,3,7,2,1,10,8,4,9,6,5
7625889,1,6,2,3,8,9,7,10,5,4
7626198,6,7,5,10,4,2,9,3,1,8
7629775,4,5,7,1,3,NA,2,NA,8,6
7629868,4,6,1,5,3,10,7,9,2,8
7630482,NA,NA,NA,2,NA,NA,1,NA,NA,NA
7630889,8,1,2,9,5,4,6,3,7,10
7631097,9,7,10,2,8,5,1,4,6,3
7631103,3,4,6,8,5,9,1,10,2,7
7631316,5,3,10,4,1,8,6,9,7,2
7631318,3,1,6,10,9,4,8,5,7,2
7631394,8,5,3,6,7,2,10,1,4,9
7631398,5,6,4,7,10,3,8,2,9,1
7631705,2,8,1,9,10,5,3,4,7,6
7631893,8,6,4,5,9,2,1,3,10,7
7632215,4,6,3,7,8,9,5,10,1,2
7632428,4,1,5,3,8,7,2,6,10,9
7632611,7,1,6,3,10,5,8,4,2,9
7632794,5,8,3,6,2,9,7,10,4,1
7635103,2,1,10,7,6,4,9,3,8,5
7635119,3,10,6,2,5,9,7,8,1,4
7635188,8,3,1,2,7,NA,5,NA,6,4
7635253,2,5,1,7,10,3,6,4,9,8
7635879,1,5,8,2,10,3,7,4,9,6
7636247,6,3,4,5,1,7,2,8,9,10
7636248,3,2,1,9,10,6,7,5,8,4
7636249,1,3,10,2,4,5,9,6,7,8
7636489,1,7,3,4,9,5,2,6,8,10
7636490,8,7,2,3,9,5,10,4,6,1
7636492,1,2,7,5,6,4,8,3,9,10
7637520,5,9,2,4,1,6,10,7,8,3
7637667,2,1,5,6,3,10,8,9,4,7
7637819,7,1,3,5,8,10,2,9,6,4
7637964,2,3,8,1,6,4,10,5,9,7
7641260,6,8,9,1,2,5,10,4,3,7
7641263,1,6,10,7,4,9,3,8,5,2
7641660,10,6,9,2,8,4,1,3,5,7
7641672,1,4,2,5,7,10,8,9,3,6
7641820,3,5,1,2,9,6,8,7,10,4
7641927,9,5,4,7,6,2,8,3,10,1
7641989,6,7,3,4,1,9,5,8,10,2
7642086,NA,2,1,NA,NA,NA,3,NA,NA,NA
7642406,1,10,8,2,5,7,3,6,9,4
7642571,3,9,8,2,4,6,1,7,10,5
7642791,10,9,2,6,7,3,5,4,1,8
7642928,10,2,1,8,9,7,3,6,4,5
7643008,2,9,3,6,4,8,10,7,1,5
7643628,7,1,10,6,9,4,8,5,3,2
7643907,3,2,8,9,4,6,7,5,10,1
7643999,1,4,2,3,6,10,7,9,5,8
7652698,3,4,2,7,6,NA,8,NA,5,1
7657173,4,7,8,6,5,NA,3,NA,2,1
