Site,Participant_ID,RowNumber,session_id,age,anagrams1,anagrams2,anagrams3,anagrams4,attention,attentioncorrect,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,bestgrade1,bestgrade2,bestgrade3,bestgrade4,bestgrade5,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,div3filler,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,feedback,gender,highpower,instructbig5,instructintrinsic,instructmli,instructnfc,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lowpower,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mcmost1,mcmost2,mcmost3,mcmost4,mcmost5,mcsome1,mcsome2,mcsome3,mcsome4,mcsome5,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,worstgrade1,worstgrade2,worstgrade3,worstgrade4,worstgrade5,year,Station,Date.x,Experimenter,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,SRTFCorrect,Notes,StartDate.x,EndDate,NumberofDays,Pool1,Pool2a,Pool2b,Pool2c,Pool2d,Pool2e,Pool3,Pool4,Pool5a,Pool5b,Pool6,Pool7a,Pool7b,Pool7c,Pool7d,Pool7e,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool16c,Pool17,Pool18,Pool19a,Pool19b,Pool20,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bestgrade_order,bigfive_order,compcode_order,consent_order,debrief_order,demographics_order,elmques_order,elmstrong_order,elmweak_order,filler1_order,filler2_order,galinskyvignette_order,highpower_order,inlab_order,intrinsic_order,lowpower_order,mcfiller_order,mcmost_order,mcsome_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempagenf_order,tempagenm_order,tempcomf_order,tempcomm_order,tempestimate_order,tempfollowup_order,welcome_order,worstgrade_order,session_date,DateComputer,TimeComputer,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,Date.y,MonthLab,DayLab,YearLab,DaysSinceMonthLab,DaysSinceAugLab,StartDate.y,MonthStart,DayStart,YearStart,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,MostEndorse,SomeEndorse,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
VirginiaCommonwealthUniversity,41,954,7474158,18,party,NA,NA,NA,4,NA,357,330,354,351,348,345,342,339,336,333,spring 2014,94,4,4,3,3,2,6,1,5,1,5,3,6,4,3 9 6,7,7,5,9,6,6,This Stroop task has no feedback,2,"In one situation i was the captain of the robotics club and would control what everyone did, what the team did, and who was selected to be on the team. The feeling was one that can only be described as ""powerful"" and the thoughts running through my head were ones that had me controlling those around me to get what I want.",1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,NA,2,1,Undeclared,0,2,2,0,3,1,2,2,1,2,NA,NA,NA,NA,NA,2,1,1,1,2,4,4,3,2,1,4,3,1,1,1,2,8,4,7,2,5,5,2,75,3,3,7,7,1,2,2,NA,NA,NA,NA,NA,1,133,10/9/14,AH,74,II-SR,10,5,C,Friday,5,N/A,leaned on wall,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,170.0000001,15,34,19,23,24,22,21,20,3,30,NA,NA,36,35,26,25,NA,5,6,7,4,2,31,NA,13,12,NA,14,28,32,37,33,29,0,27,11,8,10,9,NA,NA,NA,16,18,17,1,NA,10/9/14 10:03,10/9/14,10:03,10,9,14,61,70,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,0.381818182,0.381818182,Fail,4.5,5.5,5,5.5,1.5,2.866666667,6.5,3.5,4,3,7,1.5,HighPower,3,NA,Credentials,Male,BestGrade,1,0,0,0,0,1,-,CommunalMale,Communal,MaleTarget,6.8,0.317460317,1,0
VirginiaCommonwealthUniversity,42,955,7474269,17,NA,NA,NA,NA,NA,i read the instructions,357,330,354,351,348,345,342,339,336,333,spring 2014,A,2,3,2,7,3,7,3,6,6,7,2,6,3,3 89 63,9,8,8,6,7,1,This Stroop task has no feedback,1,NA,1,1,1,1,4,3,3,4,4,2,2,4,3,4,4,3,2,2,4,1,2,"My first job interview was for a yogurt shop called ZOYO. I was very nervous because I have never been interviewed before and I had no idea what she was going to ask me. I knew that I wanted the job badly. During my interview, i was shaking and I was stumbling on my words. I felt so embarrassed! She was very patient with me and seemed very nice. I did the best that I could, but I did not get the job.",1,3,Psychology,0,3,1,0,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,4,4,4,2,2,4,5,5,1,1,1,1,2,6,6,2,5,5,2,80,3,3,7,7,6,2,2,NA,NA,NA,NA,NA,1,133,10/9/14,SKA,74,II-SR,20,7,C,Friday,5,N/A,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,239.9999932,15,33,2,7,3,4,6,5,16,30,NA,NA,36,35,22,NA,21,12,13,14,NA,23,28,11,25,NA,24,26,27,29,37,32,34,0,31,20,17,19,18,NA,NA,8,NA,10,9,1,NA,10/9/14 10:54,10/9/14,10:54,10,9,14,61,70,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,0.381818182,0.381818182,Pass,5.5,6.5,4.5,6,2.5,3.333333333,6,3.333333333,5,5,6,1.5,LowPower,NA,5,NoCredentials,Female,BestGrade,1,1,0,1,0,3,+,CommunalFemale,Communal,FemaleTarget,7.6,0.150793651,-1,0
VirginiaCommonwealthUniversity,43,956,7474386,18,party,NA,NA,NA,2,NA,NA,330,354,351,348,345,342,339,336,333,spring 2014,100,5,1,1,5,5,5,4,6,3,5,5,5,2,3969639,9,9,8,7,6,1,This Stroop task has no feedback,1,"In my after school programs I usually was in charge of many tasks like being a director . Also when I look after my siblings, I consider that a position of power.",1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,3,2,3,2,30,NA,1,30,undecided,1,0,2,1,1,NA,NA,NA,NA,NA,2,2,2,1,2,4,4,4,2,3,2,3,2,1,30,3,3,1,1,1,1,30,2,3,3,3,2,2,75,2,3,6,5,3,1,30,NA,NA,NA,NA,NA,1,133,10/9/14,SKA,75,SR-II,10,7,A,Friday,5,Yes,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,74.00000158,18,30,11,16,15,13,12,14,19,27,NA,NA,36,35,3,2,NA,5,6,7,4,17,32,NA,9,NA,8,10,29,33,37,31,28,0,34,26,23,25,24,20,NA,NA,NA,22,21,1,NA,10/9/14 11:44,10/9/14,11:44,10,9,14,61,70,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,0.381818182,0.381818182,Fail,6,4,5,4,3.5,2.133333333,4,3.333333333,3,3,3,3,HighPower,NA,4,NoCredentials,Female,BestGrade,0,1,1,1,1,4,+,AgenticFemale,Agentic,FemaleTarget,7.8,0.150793651,1,0
VirginiaCommonwealthUniversity,44,960,7474586,18,party,fatal,niceo,colae,NA,I read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,2,3,6,3,6,6,6,2,6,2,396,7,5,7,8,4,6,This Stroop task has no feedback,2,NA,1,1,1,1,3,4,3,4,4,4,2,4,4,4,3,2,2,3,3,1,3,When i don't have power i can't control the outcome therefore must try very hard to convince the one in charge that i am performing at the best of my ability.  i do not favor a lack of control.,1,4,Business,0,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,2,3,1,2,5,5,2,1,5,4,5,1,1,2,1,6,5,6,3,3,4,2,the temperature feels around 78 fahrenheit,5,3,7,7,6,2,16,2013-2014 highschool,B,7,4,5,1,133,10/9/14,AH,75,SR-II,20,6,A,Friday,5,Yes,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,208.0000078,11,32,12,16,15,17,14,13,NA,28,NA,NA,36,35,22,NA,21,24,25,26,NA,10,33,23,19,18,NA,20,30,29,37,27,31,0,34,9,6,8,7,NA,NA,NA,2,4,3,1,5,10/9/14 13:13,10/9/14,13:13,10,9,14,61,70,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,0.381818182,0.381818182,Pass,6,6,2,5.5,2.5,3.133333333,5.5,4.333333333,4,5,6,2.5,LowPower,5,NA,Credentials,Male,WorstGrade,1,1,1,1,0,4,+,CommunalMale,Communal,MaleTarget,6.2,1.150793651,-1,0
VirginiaCommonwealthUniversity,45,2608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,10/9/14,AH,75,II-SR,10,6,B,Friday,5,Yes,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,NA,0.381818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
VirginiaCommonwealthUniversity,46,967,7474683,18,typra,fatal,noice,locae,NA,I read the instructions,359,350,358,357,356,355,354,353,352,351,spring 2014,0.97,10,1,2,4,2,7,1,6,3,4,4,4,7,3 9 6 9 6 3 3 9,4,5,6,3,4,6,This Stroop task has no feedback,1,"I was i lifeguard and a swim instructor, i control what they can and cannot do at the pool, or in the swimming instructor context i was in control of what they swam on that day of the week and the level of difficulty.",1,1,1,1,3,3,3,4,4,2,3,3,3,4,1,1,2,2,4,2,1,NA,1,3,Kinesiology,0,3,3,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,4,3,3,1,3,3,1,3,2,2,4,4,1,1,3,1,4,3,3,2,5,4,2,74,2,2,7,6,4,1,2,NA,NA,NA,NA,NA,1,133,10/9/14,AH,75,II-SR,20,5,B,Sunday,3,Yes,leaned on wall,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,176.9999993,10,27,19,24,20,23,22,21,2,34,NA,NA,36,35,26,25,NA,16,17,18,15,11,32,NA,13,12,NA,14,30,33,37,28,29,0,31,9,6,8,7,NA,NA,NA,3,5,4,1,NA,10/9/14 13:50,10/9/14,13:50,10,9,14,61,70,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,0.381818182,0.381818182,Pass,3.5,5.5,4.5,5,2.5,2.8,4.5,3,4,4,3,1.75,HighPower,4,NA,Credentials,Female,BestGrade,0,1,0,1,1,3,+,CommunalMale,Communal,MaleTarget,4.4,-0.182539683,1,0
VirginiaCommonwealthUniversity,47,966,7474682,18,NA,NA,NA,NA,NA,I read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,5,6,7,6,6,5,7,5,5,5,3 9 6 0,9,4,5,4,5,1,This Stroop task has no feedback,1,NA,1,1,1,1,3,3,3,4,3,2,2,4,4,4,4,2,4,2,4,2,4,A situation in which I felt someone else had power over me was when I did an interview for my job. During this interview I felt very nervous and anxious. I was asked a series of questions by my interviewer and I was trying to do my best to answer the questions in a way they felt was appropriate. My interviewer had the power to determine whether or not I got the job.,1,3,Forensic Science,0,3,1,0,2,2,2,2,2,2,NA,NA,NA,NA,NA,6,5,4,2,3,4,4,2,1,7,4,5,1,1,2,1,5,6,2,4,3,2,3,70,2,1,7,7,4,2,3,Spring 2014,C,8,1,7,1,133,10/9/14,AH,75,SR-II,10,7,C,Friday,4,N/A,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,172.000005,22,33,15,18,20,17,19,16,NA,27,NA,NA,36,35,10,NA,9,3,4,5,NA,26,30,2,7,6,NA,8,31,32,37,34,29,0,28,14,11,13,12,NA,NA,23,NA,25,24,1,21,10/9/14 13:50,10/9/14,13:50,10,9,14,61,70,10/9/14,10,9,14,61,70,8/28/14,8,28,14,0,28,0.381818182,0.381818182,Pass,4.5,5,4,4.5,4.5,3.333333333,2.5,3.833333333,4,5,2,3.5,LowPower,5,NA,Credentials,Female,WorstGrade,0,1,1,1,0,3,+,CommunalFemale,Communal,FemaleTarget,5.4,0.650793651,-1,0
VirginiaCommonwealthUniversity,48,992,7476218,18,NA,NA,NA,NA,1,NA,357,330,354,351,348,345,342,339,336,333,Spring 2014,A,5,1,1,3,1,6,2,7,3,5,1,7,3,3 9 6,7,5,7,7,8,1,This Stroop task has no feedback,1,Teaching cheers to the new members on the squad,1,1,1,1,2,1,1,3,2,4,4,3,2,2,2,2,4,4,3,2,5,NA,2,5,Science,0,2,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,4,2,3,2,2,5,4,4,1,1,2,2,5,5,6,1,5,3,1,70 degrees,4,2,6,4,4,1,2,NA,NA,NA,NA,NA,1,133,10/10/14,BS,74,SR-II,20,6,c,Monday,4,n/a,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,240.9999954,8,29,2,7,6,4,5,3,18,27,NA,NA,36,35,17,16,NA,20,21,22,19,9,33,NA,11,10,NA,12,28,34,37,30,32,0,31,26,23,25,24,NA,13,NA,NA,15,14,1,NA,10/10/14 9:50,10/10/14,9:50,10,10,14,61,71,10/10/14,10,10,14,61,71,8/28/14,8,28,14,0,28,0.390909091,0.390909091,Fail,6,6.5,4,6,1.5,2.2,6,2.833333333,4,4,6,1.5,HighPower,5,NA,Credentials,Female,BestGrade,0,0,0,0,1,1,-,AgenticMale,Agentic,MaleTarget,6.8,-0.349206349,1,0
VirginiaCommonwealthUniversity,49,993,7476271,19,party,?,?,?,NA,I read the instructions,357,330,354,351,349,346,342,339,336,333,"Fall, 2014 (still in session), if this means last full term: Spring, 2014",A,8,2,1,2,1,5,4,5,5,6,2,4,1,NA,8,8,8,8,8,6,This Stroop task has no feedback,1,"When I was 15 I babysat for friends of my family while the parents were at work- two little girls, one about five, the other eight. I watched them at their house from about 9 AM to 5 PM. I was responsible for their safety, feeding them lunch and snacks, and telling them what they could and could not do. I felt responsible and at ease because I knew their parents and mine were a phone call away, and I had baby sitting training so I knew what to do in case of an emergency. I usually don't like kids, but because they were family friends I knew them, so I enjoyed the experience.",1,1,1,1,2,1,1,3,3,3,3,3,3,2,4,3,3,2,3,1,3,NA,1,4,Kinetic Imaging,0,1,1,0,1,NA,NA,NA,NA,NA,2,2,2,1,1,4,3,1,2,3,2,3,2,2,4,3,4,1,1,3,2,4,3,5,4,4,4,3,60 degrees?,4,2,6,6,4,2,2,NA,NA,NA,NA,NA,2,133,10/10/14,BS,75,II-SR,10,7,a,Friday,5,Yes,Participants 49 & 50 completed the computer portion in the same room.,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,155.999995,13,32,14,15,16,18,19,17,6,33,NA,NA,36,35,12,11,NA,3,4,5,2,10,29,NA,21,NA,20,22,27,30,37,34,28,0,31,26,23,25,24,7,NA,NA,NA,9,8,1,NA,10/10/14 10:30,10/10/14,10:30,10,10,14,61,71,10/10/14,10,10,14,61,71,8/28/14,8,28,14,0,28,0.390909091,0.390909091,Pass,6,5.5,2.5,6.5,4,2.466666667,4.5,2.833333333,3,4,5,2.75,HighPower,NA,3,NoCredentials,Female,BestGrade,1,1,0,0,0,2,-,AgenticFemale,Agentic,FemaleTarget,8,-0.349206349,1,0
VirginiaCommonwealthUniversity,50,994,7476275,18,party,NA,NA,NA,1,NA,357,320,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,6,6,6,3,5,6,6,3,6,1,39639,3,6,7,6,3,1,This Stroop task has no feedback,2,I was a shift manager at the place I worked at. When I first got promoted It was awkward having power over some people. Especially people that were older then me. I soon got the hang of it and now its a natural trait of mine to be assertive and take a leadership role in everything I do.,1,1,1,1,3,2,1,3,4,2,4,3,2,3,3,2,3,2,4,1,1,NA,1,5,Computer Science,0,2,1,0,3,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,4,4,4,1,5,4,5,1,1,1,1,6,4,6,1,1,4,2,70,6,3,7,6,4,2,6,spring 2014,B-,10,1,6,1,133,10/10/14,bs,75,II-SR,20,6,a,Monday,5,Yes,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,140.0000026,22,33,6,7,9,10,11,8,NA,29,NA,NA,36,35,18,17,NA,3,4,5,2,12,28,NA,25,24,NA,26,34,31,37,27,32,0,30,16,13,15,14,NA,19,NA,NA,21,20,1,23,10/10/14 10:31,10/10/14,10:31,10,10,14,61,71,10/10/14,10,10,14,61,71,8/28/14,8,28,14,0,28,0.390909091,0.390909091,Fail,6,5.5,4,4,2.5,2.6,6,3.333333333,4,5,6,2.5,HighPower,5,NA,Credentials,Male,WorstGrade,1,1,1,1,0,4,+,AgenticMale,Agentic,MaleTarget,5,0.150793651,1,0
VirginiaCommonwealthUniversity,51,998,7476426,19,party,flat,once,cola,NA,I read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,390696339,5,5,5,5,5,2,This Stroop task has no feedback,2,"I believe that I have the power to give the researcher their data, so it is in their best interest to do that.",1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,NA,1,3,biology,1,1,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,4,4,3,3,4,4,3,3,1,3,2,2,1,1,2,1,3,4,5,3,3,3,3,NA,5,3,6,6,4,1,3,Fall 2014,c,3,5,10,2,133,10/10/14,SKA,76,SR-II,10,7,b,Friday,1,2 wrong,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,151.0000007,9,33,16,18,19,21,17,20,NA,32,NA,NA,36,35,26,25,NA,6,7,8,5,15,31,NA,23,22,NA,24,28,27,37,29,30,0,34,14,11,13,12,NA,2,NA,NA,4,3,1,10,10/10/14 12:06,10/10/14,12:06,10,10,14,61,71,10/10/14,10,10,14,61,71,8/28/14,8,28,14,0,28,0.390909091,0.390909091,Pass,4,4,4,4,4,2.133333333,4,3,2,2,5,3,HighPower,5,NA,Credentials,Male,WorstGrade,1,1,1,1,1,5,+,AgenticMale,Agentic,MaleTarget,5,-0.182539683,1,0
VirginiaCommonwealthUniversity,52,997,7476423,23,NA,NA,NA,NA,NA,i read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,2,3,5,6,7,7,3,2,2,3,"3, 9, 63",9,6,8,5,7,1,This Stroop task has no feedback,2,NA,1,1,1,1,2,3,2,4,4,2,2,3,4,4,3,1,3,4,4,2,6,"The incident in which someone had power over me was during a time I went to work. I work at a gas station, and this particular time I wasn't scheduled, but just needed to get something real quick. My boss was there when I entered, and said hi to me, I nodded back to show I heard him. Then my boss evaluated the way I communicated with him, saying it wasn't good enough and that I had to speak loudly and such. I felt hurt by what he said, because it felt as if I wasn't good enough and failed him. It also annoyed me when he went on about how good he was at communicating.",1,3,sociology,1,2,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,5,6,1,1,2,4,5,2,1,4,4,4,1,1,1,1,2,5,3,2,3,3,4,75,3,3,7,6,7,1,4,sring 2014,f,8,3,10,4,133,10/10/14,ska,76,SR-II,20,6,b,Friday,3,2 wrong,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,129.0000038,18,28,19,22,21,20,24,23,NA,31,NA,NA,36,35,26,NA,25,3,4,5,NA,13,29,2,11,10,NA,12,27,32,37,33,30,0,34,9,6,8,7,NA,NA,NA,14,16,15,1,17,10/10/14 12:06,10/10/14,12:06,10,10,14,61,71,10/10/14,10,10,14,61,71,8/28/14,8,28,14,0,28,0.390909091,0.390909091,Pass,6,5.5,1.5,4,6,3.133333333,2.5,3.833333333,4,4,3,3,LowPower,5,NA,Credentials,Male,WorstGrade,0,1,1,1,1,4,+,CommunalMale,Communal,MaleTarget,7,0.650793651,-1,0
VirginiaCommonwealthUniversity,53,1003,7476490,22,NA,NA,NA,NA,NA,i read the instructions,357,330,354,351,348,345,342,339,336,333,spring 2014,A,10,1,6,2,7,7,6,4,7,7,4,4,1,39696339,6,7,6,6,6,1,This Stroop task has no feedback,1,NA,1,1,1,1,2,2,2,4,4,4,2,4,4,4,4,4,4,4,4,1,1,in high school i was applying for this position into an elite program which offered full ride scholarships to qualified applicants.i had to complete a series of tasks in order to be considered for the program by their selection committee.the first round of these task included all the applicants being placed in multiple group and voicing their opinions about various topics.The selection committee came around with tables writing certain numbers down.i am a very shy person so naturally this made me feel uncomfortable but i knew if i wanted to go to the next round of tasks i needed to have my number selected.I was successful getting past the first round but didnt make it passed the second because the interviewer's assessment of me.it made me very angry and disappointed because I dont think it was fair for the person to make those assumptions about me because they did not know my character as a person or work ethic as a student.,1,1,psychology,0,3,1,0,1,2,2,2,2,2,NA,NA,NA,NA,NA,4,4,4,3,5,3,5,1,1,3,3,3,1,3,5,2,3,1,4,3,3,2,4,75,3,1,7,7,7,1,1,NA,NA,NA,NA,NA,4,133,10/10/14,ska,76,II-SR,10,6,c,Monday,3,n/a,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,240.000002,11,28,2,5,4,7,3,6,26,29,NA,NA,36,35,14,13,NA,20,21,22,NA,12,30,19,24,23,NA,25,27,33,37,32,34,0,31,18,15,17,16,8,NA,NA,NA,10,9,1,NA,10/10/14 12:49,10/10/14,12:49,10,10,14,61,71,10/10/14,10,10,14,61,71,8/28/14,8,28,14,0,28,0.390909091,0.390909091,Pass,5.5,5.5,1.5,4,5,3.333333333,4,3.5,3,3,4,3.5,LowPower,5,NA,Credentials,Female,BestGrade,1,1,1,0,1,4,+,AgenticFemale,Agentic,FemaleTarget,6.2,0.317460317,1,0
VirginiaCommonwealthUniversity,54,1034,7481221,18,NA,NA,NA,NA,NA,I have read the Insturctions,357,327,354,351,347,344,341,337,334,331,spring 2014,90,8,3,6,7,5,5,6,6,7,7,5,5,2,4,3,3,1,1,3,4,This Stroop task has no feedback,1,NA,1,1,1,1,2,2,3,4,4,2,3,4,4,4,4,4,4,4,4,2,11,"Every weekend for a entire month I was forced to go back home, because my parents were paying for my rent. They took my car away, so they had to pick me up from college and take me back home. By doing so they had control over me, because not only did I had to go back home, but I had to go to work with them over the weekends.",1,9,International Studies,0,3,2,0,1,2,1,2,2,2,NA,NA,NA,NA,NA,4,3,4,2,4,4,4,3,2,6,3,3,1,1,2,1,6,5,2,5,3,3,4,60,5,4,7,6,5,1,5,NA,NA,NA,NA,NA,1,133,10/13/14,eah,72,II-SR,20,7,c,Friday,5,n/a,NA,8/28/14,12/16/14,110,1,1,1,0,0,0,NA,0.5,NA,NA,0,1,0,0,0,0,1,NA,1,3,45,2075,NA,NA,1,1,0,3,1,1,0.66,NA,Plastic,240.000002,13,32,7,9,11,12,10,8,18,34,NA,NA,36,35,6,5,NA,20,21,22,NA,23,33,19,25,24,NA,26,28,29,37,27,31,0,30,17,14,16,15,NA,NA,NA,2,4,3,1,NA,10/13/14 13:33,10/13/14,13:33,10,13,14,61,74,10/13/14,10,13,14,61,74,8/28/14,8,28,14,0,28,0.418181818,0.418181818,Pass,6,4,4,5,4.5,3.466666667,4.5,3.5,3,3,2,3.75,LowPower,4,NA,Credentials,Female,BestGrade,0,1,0,1,1,3,+,CommunalMale,Communal,MaleTarget,2.2,0.317460317,1,0
